position,WB
minutes,1980.0
passes_completed,848.0
passes,1232.0
dribbles_completed,49.0
dribbles,78.0
passes_completed_short,331.0
passes_short,387.0
passes_completed_medium,376.0
passes_medium,502.0
passes_completed_long,129.0
passes_long,294.0
passes_total_distance,16625.0
passes_free_kicks,86.0
through_balls,0.0
passes_pressure,178.0
passes_switches,36.0
crosses,39.0
corner_kicks,39.0
passes_intercepted,30.0
passes_blocked,51.0
dispossessed,35.0
goals,5.0
assists,9.0
pens_made,2.0
pens_att,2.0
shots_total,27.0
shots_on_target,13.0
sca,74.0
gca,14.0
xg,3.6
crosses_into_penalty_area,7.0
passes_into_final_third,48.0
passes_into_penalty_area,18.0
progressive_passes,91.0
carry_progressive_distance,4020.0
assisted_shots,41.0
fouled,35.0
pens_won,0.0
tackles,73.0
interceptions,35.0
blocks,50.0
tackles_won,48.0
dribble_tackles,35.0
dribbles_vs,79.0
pressures,468.0
pressure_regains,134.0
clearances,38.0
errors,0.0
aerials_won,23.0
aerials_lost,20.0
ball_recoveries,229.0
pens_conceded,0.0
fouls,26.0
cards_yellow_red,0.0
