position,WB
minutes,2197.0
passes_completed,800.0
passes,1092.0
dribbles_completed,12.0
dribbles,20.0
passes_completed_short,348.0
passes_short,430.0
passes_completed_medium,366.0
passes_medium,461.0
passes_completed_long,78.0
passes_long,160.0
passes_total_distance,14209.0
passes_free_kicks,9.0
through_balls,1.0
passes_pressure,192.0
passes_switches,16.0
crosses,66.0
corner_kicks,0.0
passes_intercepted,17.0
passes_blocked,45.0
dispossessed,16.0
goals,2.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,6.0
sca,49.0
gca,8.0
xg,1.3000000000000003
crosses_into_penalty_area,10.0
passes_into_final_third,40.0
passes_into_penalty_area,21.0
progressive_passes,81.0
carry_progressive_distance,2743.0
assisted_shots,22.0
fouled,22.0
pens_won,0.0
tackles,43.0
interceptions,19.0
blocks,28.0
tackles_won,22.0
dribble_tackles,12.0
dribbles_vs,41.0
pressures,393.0
pressure_regains,110.0
clearances,46.0
errors,0.0
aerials_won,46.0
aerials_lost,38.0
ball_recoveries,173.0
pens_conceded,0.0
fouls,36.0
cards_yellow_red,0.0
