position,LW
minutes,1385.0
passes_completed,391.0
passes,526.0
dribbles_completed,36.0
dribbles,60.0
passes_completed_short,201.0
passes_short,236.0
passes_completed_medium,148.0
passes_medium,192.0
passes_completed_long,36.0
passes_long,75.0
passes_total_distance,6483.0
passes_free_kicks,12.0
through_balls,5.0
passes_pressure,96.0
passes_switches,11.0
crosses,17.0
corner_kicks,15.0
passes_intercepted,9.0
passes_blocked,16.0
dispossessed,32.0
goals,5.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,36.0
shots_on_target,11.0
sca,46.0
gca,6.0
xg,3.6000000000000005
crosses_into_penalty_area,4.0
passes_into_final_third,35.0
passes_into_penalty_area,26.0
progressive_passes,67.0
carry_progressive_distance,2606.0
assisted_shots,18.0
fouled,29.0
pens_won,0.0
tackles,14.0
interceptions,8.0
blocks,14.0
tackles_won,7.0
dribble_tackles,4.0
dribbles_vs,17.0
pressures,245.0
pressure_regains,55.0
clearances,11.0
errors,0.0
aerials_won,4.0
aerials_lost,18.0
ball_recoveries,104.0
pens_conceded,1.0
fouls,12.0
cards_yellow_red,0.0
