position,WB
minutes,45
passes_completed,18
passes,30
dribbles_completed,0
dribbles,0
passes_completed_short,8
passes_short,12
passes_completed_medium,10
passes_medium,13
passes_completed_long,0
passes_long,4
passes_total_distance,298
passes_free_kicks,0
through_balls,0
passes_pressure,4
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,3
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,0
progressive_passes,2
carry_progressive_distance,77
assisted_shots,0
fouled,3
pens_won,0
tackles,2
interceptions,0
blocks,2
tackles_won,0
dribble_tackles,1
dribbles_vs,1
pressures,5
pressure_regains,3
clearances,3
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,3
pens_conceded,0
fouls,0
cards_yellow_red,0
