position,LM
minutes,966.0
passes_completed,219.0
passes,310.0
dribbles_completed,9.0
dribbles,17.0
passes_completed_short,119.0
passes_short,149.0
passes_completed_medium,72.0
passes_medium,103.0
passes_completed_long,25.0
passes_long,40.0
passes_total_distance,3590.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,51.0
passes_switches,8.0
crosses,21.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,15.0
dispossessed,6.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,4.0
sca,23.0
gca,3.0
xg,2.4000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,15.0
passes_into_penalty_area,8.0
progressive_passes,24.0
carry_progressive_distance,917.0
assisted_shots,13.0
fouled,9.0
pens_won,0.0
tackles,7.0
interceptions,8.0
blocks,7.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,9.0
pressures,202.0
pressure_regains,47.0
clearances,12.0
errors,0.0
aerials_won,16.0
aerials_lost,21.0
ball_recoveries,68.0
pens_conceded,0.0
fouls,15.0
cards_yellow_red,0.0
