position,CB
minutes,2295.0
passes_completed,873.0
passes,1129.0
dribbles_completed,12.0
dribbles,15.0
passes_completed_short,224.0
passes_short,268.0
passes_completed_medium,415.0
passes_medium,470.0
passes_completed_long,224.0
passes_long,366.0
passes_total_distance,20869.0
passes_free_kicks,43.0
through_balls,0.0
passes_pressure,146.0
passes_switches,39.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,9.0
passes_blocked,16.0
dispossessed,12.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,2.0
sca,18.0
gca,0.0
xg,0.7999999999999999
crosses_into_penalty_area,2.0
passes_into_final_third,109.0
passes_into_penalty_area,9.0
progressive_passes,101.0
carry_progressive_distance,2709.0
assisted_shots,8.0
fouled,9.0
pens_won,0.0
tackles,46.0
interceptions,37.0
blocks,42.0
tackles_won,30.0
dribble_tackles,13.0
dribbles_vs,40.0
pressures,257.0
pressure_regains,83.0
clearances,127.0
errors,0.0
aerials_won,41.0
aerials_lost,47.0
ball_recoveries,308.0
pens_conceded,0.0
fouls,27.0
cards_yellow_red,0.0
