position,RW
minutes,897.0
passes_completed,259.0
passes,375.0
dribbles_completed,11.0
dribbles,32.0
passes_completed_short,126.0
passes_short,165.0
passes_completed_medium,105.0
passes_medium,147.0
passes_completed_long,23.0
passes_long,47.0
passes_total_distance,4298.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,62.0
passes_switches,8.0
crosses,29.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,22.0
dispossessed,17.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,8.0
sca,19.0
gca,4.0
xg,0.9999999999999999
crosses_into_penalty_area,4.0
passes_into_final_third,13.0
passes_into_penalty_area,8.0
progressive_passes,17.0
carry_progressive_distance,1851.0
assisted_shots,7.0
fouled,9.0
pens_won,0.0
tackles,12.0
interceptions,7.0
blocks,24.0
tackles_won,9.0
dribble_tackles,3.0
dribbles_vs,17.0
pressures,156.0
pressure_regains,47.0
clearances,11.0
errors,0.0
aerials_won,12.0
aerials_lost,8.0
ball_recoveries,89.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
