position,AM
minutes,74
passes_completed,19
passes,21
dribbles_completed,1
dribbles,1
passes_completed_short,12
passes_short,13
passes_completed_medium,4
passes_medium,4
passes_completed_long,1
passes_long,2
passes_total_distance,247
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,0
crosses,0
corner_kicks,1
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,0
sca,0
gca,0
xg,0.4
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,199
assisted_shots,0
fouled,0
pens_won,0
tackles,1
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,10
pressure_regains,3
clearances,0
errors,0
aerials_won,2
aerials_lost,1
ball_recoveries,2
pens_conceded,0
fouls,0
cards_yellow_red,0
