position,CM
minutes,801.0
passes_completed,335.0
passes,400.0
dribbles_completed,9.0
dribbles,14.0
passes_completed_short,153.0
passes_short,179.0
passes_completed_medium,123.0
passes_medium,147.0
passes_completed_long,49.0
passes_long,59.0
passes_total_distance,6208.0
passes_free_kicks,11.0
through_balls,2.0
passes_pressure,72.0
passes_switches,12.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,9.0
dispossessed,10.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,4.0
sca,16.0
gca,1.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,21.0
passes_into_penalty_area,6.0
progressive_passes,32.0
carry_progressive_distance,895.0
assisted_shots,5.0
fouled,15.0
pens_won,0.0
tackles,15.0
interceptions,11.0
blocks,14.0
tackles_won,10.0
dribble_tackles,6.0
dribbles_vs,28.0
pressures,201.0
pressure_regains,58.0
clearances,19.0
errors,1.0
aerials_won,8.0
aerials_lost,9.0
ball_recoveries,114.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
