position,DM
minutes,457.0
passes_completed,213.0
passes,261.0
dribbles_completed,8.0
dribbles,11.0
passes_completed_short,100.0
passes_short,108.0
passes_completed_medium,77.0
passes_medium,96.0
passes_completed_long,33.0
passes_long,50.0
passes_total_distance,4113.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,38.0
passes_switches,11.0
crosses,12.0
corner_kicks,11.0
passes_intercepted,2.0
passes_blocked,5.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,2.0
sca,15.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,19.0
passes_into_penalty_area,5.0
progressive_passes,22.0
carry_progressive_distance,633.0
assisted_shots,6.0
fouled,7.0
pens_won,0.0
tackles,17.0
interceptions,7.0
blocks,14.0
tackles_won,10.0
dribble_tackles,5.0
dribbles_vs,14.0
pressures,189.0
pressure_regains,69.0
clearances,9.0
errors,0.0
aerials_won,5.0
aerials_lost,5.0
ball_recoveries,74.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
