position,RW
minutes,358.0
passes_completed,102.0
passes,134.0
dribbles_completed,4.0
dribbles,11.0
passes_completed_short,43.0
passes_short,54.0
passes_completed_medium,42.0
passes_medium,50.0
passes_completed_long,17.0
passes_long,22.0
passes_total_distance,2050.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,31.0
passes_switches,6.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,9.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,15.0
gca,3.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,11.0
passes_into_penalty_area,2.0
progressive_passes,10.0
carry_progressive_distance,342.0
assisted_shots,10.0
fouled,2.0
pens_won,0.0
tackles,12.0
interceptions,2.0
blocks,5.0
tackles_won,8.0
dribble_tackles,3.0
dribbles_vs,12.0
pressures,99.0
pressure_regains,21.0
clearances,5.0
errors,0.0
aerials_won,6.0
aerials_lost,6.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
