position,CM
minutes,139.0
passes_completed,40.0
passes,51.0
dribbles_completed,0.0
dribbles,4.0
passes_completed_short,17.0
passes_short,19.0
passes_completed_medium,17.0
passes_medium,22.0
passes_completed_long,6.0
passes_long,10.0
passes_total_distance,741.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,9.0
passes_switches,2.0
crosses,2.0
corner_kicks,1.0
passes_intercepted,1.0
passes_blocked,1.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,5.0
gca,0.0
xg,0.6
crosses_into_penalty_area,1.0
passes_into_final_third,8.0
passes_into_penalty_area,4.0
progressive_passes,7.0
carry_progressive_distance,150.0
assisted_shots,3.0
fouled,2.0
pens_won,0.0
tackles,5.0
interceptions,1.0
blocks,3.0
tackles_won,2.0
dribble_tackles,3.0
dribbles_vs,4.0
pressures,18.0
pressure_regains,5.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,8.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
