position,LB
minutes,2159.0
passes_completed,802.0
passes,1111.0
dribbles_completed,32.0
dribbles,61.0
passes_completed_short,314.0
passes_short,378.0
passes_completed_medium,362.0
passes_medium,462.0
passes_completed_long,115.0
passes_long,222.0
passes_total_distance,15632.0
passes_free_kicks,36.0
through_balls,0.0
passes_pressure,173.0
passes_switches,37.0
crosses,76.0
corner_kicks,33.0
passes_intercepted,27.0
passes_blocked,55.0
dispossessed,30.0
goals,0.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,6.0
sca,65.0
gca,7.0
xg,0.6
crosses_into_penalty_area,14.0
passes_into_final_third,31.0
passes_into_penalty_area,29.0
progressive_passes,60.0
carry_progressive_distance,3863.0
assisted_shots,35.0
fouled,19.0
pens_won,0.0
tackles,36.0
interceptions,15.0
blocks,34.0
tackles_won,22.0
dribble_tackles,10.0
dribbles_vs,40.0
pressures,270.0
pressure_regains,70.0
clearances,36.0
errors,0.0
aerials_won,6.0
aerials_lost,11.0
ball_recoveries,153.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,1.0
