position,WB,LB
minutes,540.0
passes_completed,233.0
passes,329.0
dribbles_completed,7.0
dribbles,15.0
passes_completed_short,107.0
passes_short,122.0
passes_completed_medium,95.0
passes_medium,122.0
passes_completed_long,26.0
passes_long,65.0
passes_total_distance,4087.0
passes_free_kicks,8.0
through_balls,1.0
passes_pressure,49.0
passes_switches,9.0
crosses,27.0
corner_kicks,12.0
passes_intercepted,5.0
passes_blocked,13.0
dispossessed,5.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,17.0
gca,0.0
xg,0.1
crosses_into_penalty_area,6.0
passes_into_final_third,12.0
passes_into_penalty_area,9.0
progressive_passes,19.0
carry_progressive_distance,1176.0
assisted_shots,10.0
fouled,7.0
pens_won,0.0
tackles,4.0
interceptions,3.0
blocks,4.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,50.0
pressure_regains,15.0
clearances,6.0
errors,0.0
aerials_won,3.0
aerials_lost,5.0
ball_recoveries,41.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
