position,CM
minutes,585.0
passes_completed,556.0
passes,621.0
dribbles_completed,10.0
dribbles,11.0
passes_completed_short,173.0
passes_short,184.0
passes_completed_medium,261.0
passes_medium,278.0
passes_completed_long,116.0
passes_long,146.0
passes_total_distance,11960.0
passes_free_kicks,16.0
through_balls,1.0
passes_pressure,85.0
passes_switches,33.0
crosses,6.0
corner_kicks,14.0
passes_intercepted,9.0
passes_blocked,7.0
dispossessed,4.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,20.0
gca,3.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,61.0
passes_into_penalty_area,5.0
progressive_passes,53.0
carry_progressive_distance,1233.0
assisted_shots,11.0
fouled,8.0
pens_won,0.0
tackles,16.0
interceptions,13.0
blocks,5.0
tackles_won,13.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,89.0
pressure_regains,27.0
clearances,6.0
errors,0.0
aerials_won,4.0
aerials_lost,3.0
ball_recoveries,87.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
