position,RM
minutes,527.0
passes_completed,117.0
passes,151.0
dribbles_completed,9.0
dribbles,23.0
passes_completed_short,63.0
passes_short,70.0
passes_completed_medium,44.0
passes_medium,51.0
passes_completed_long,8.0
passes_long,24.0
passes_total_distance,1857.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,23.0
passes_switches,3.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,7.0
dispossessed,14.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,5.0
sca,9.0
gca,1.0
xg,1.9000000000000001
crosses_into_penalty_area,3.0
passes_into_final_third,8.0
passes_into_penalty_area,8.0
progressive_passes,14.0
carry_progressive_distance,772.0
assisted_shots,4.0
fouled,19.0
pens_won,1.0
tackles,7.0
interceptions,4.0
blocks,5.0
tackles_won,3.0
dribble_tackles,4.0
dribbles_vs,13.0
pressures,100.0
pressure_regains,21.0
clearances,6.0
errors,0.0
aerials_won,7.0
aerials_lost,5.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
