position,DM
minutes,1850.0
passes_completed,620.0
passes,730.0
dribbles_completed,6.0
dribbles,7.0
passes_completed_short,275.0
passes_short,314.0
passes_completed_medium,299.0
passes_medium,335.0
passes_completed_long,40.0
passes_long,58.0
passes_total_distance,10410.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,114.0
passes_switches,4.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,18.0
dispossessed,12.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,11.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,49.0
passes_into_penalty_area,3.0
progressive_passes,50.0
carry_progressive_distance,762.0
assisted_shots,4.0
fouled,6.0
pens_won,0.0
tackles,61.0
interceptions,31.0
blocks,41.0
tackles_won,41.0
dribble_tackles,18.0
dribbles_vs,62.0
pressures,574.0
pressure_regains,167.0
clearances,19.0
errors,0.0
aerials_won,25.0
aerials_lost,32.0
ball_recoveries,255.0
pens_conceded,0.0
fouls,45.0
cards_yellow_red,1.0
