position,LW
minutes,616.0
passes_completed,204.0
passes,262.0
dribbles_completed,12.0
dribbles,24.0
passes_completed_short,107.0
passes_short,129.0
passes_completed_medium,74.0
passes_medium,94.0
passes_completed_long,17.0
passes_long,25.0
passes_total_distance,3354.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,42.0
passes_switches,7.0
crosses,3.0
corner_kicks,8.0
passes_intercepted,5.0
passes_blocked,8.0
dispossessed,12.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,15.0
gca,2.0
xg,1.1
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,4.0
progressive_passes,18.0
carry_progressive_distance,974.0
assisted_shots,9.0
fouled,4.0
pens_won,0.0
tackles,8.0
interceptions,5.0
blocks,13.0
tackles_won,6.0
dribble_tackles,2.0
dribbles_vs,11.0
pressures,110.0
pressure_regains,30.0
clearances,5.0
errors,0.0
aerials_won,6.0
aerials_lost,8.0
ball_recoveries,42.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
