position,LM
minutes,245.0
passes_completed,135.0
passes,169.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,78.0
passes_short,88.0
passes_completed_medium,42.0
passes_medium,50.0
passes_completed_long,8.0
passes_long,17.0
passes_total_distance,1913.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,34.0
passes_switches,2.0
crosses,4.0
corner_kicks,7.0
passes_intercepted,3.0
passes_blocked,7.0
dispossessed,7.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,14.0
gca,1.0
xg,0.6000000000000001
crosses_into_penalty_area,1.0
passes_into_final_third,11.0
passes_into_penalty_area,6.0
progressive_passes,15.0
carry_progressive_distance,566.0
assisted_shots,9.0
fouled,4.0
pens_won,0.0
tackles,3.0
interceptions,2.0
blocks,2.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,38.0
pressure_regains,15.0
clearances,2.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,16.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
