position,RW
minutes,406.0
passes_completed,142.0
passes,200.0
dribbles_completed,20.0
dribbles,32.0
passes_completed_short,88.0
passes_short,104.0
passes_completed_medium,47.0
passes_medium,67.0
passes_completed_long,6.0
passes_long,21.0
passes_total_distance,2144.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,40.0
passes_switches,9.0
crosses,13.0
corner_kicks,16.0
passes_intercepted,5.0
passes_blocked,10.0
dispossessed,19.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,4.0
sca,22.0
gca,3.0
xg,2.4000000000000004
crosses_into_penalty_area,3.0
passes_into_final_third,1.0
passes_into_penalty_area,8.0
progressive_passes,10.0
carry_progressive_distance,1157.0
assisted_shots,5.0
fouled,13.0
pens_won,0.0
tackles,7.0
interceptions,2.0
blocks,12.0
tackles_won,5.0
dribble_tackles,2.0
dribbles_vs,8.0
pressures,84.0
pressure_regains,23.0
clearances,5.0
errors,0.0
aerials_won,5.0
aerials_lost,8.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
