position,WB
minutes,90
passes_completed,35
passes,55
dribbles_completed,2
dribbles,3
passes_completed_short,15
passes_short,18
passes_completed_medium,17
passes_medium,24
passes_completed_long,3
passes_long,10
passes_total_distance,634
passes_free_kicks,0
through_balls,1
passes_pressure,7
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,1
passes_blocked,4
dispossessed,0
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,2
gca,0
xg,0.3
crosses_into_penalty_area,1
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,104
assisted_shots,2
fouled,1
pens_won,0
tackles,3
interceptions,1
blocks,3
tackles_won,2
dribble_tackles,1
dribbles_vs,2
pressures,15
pressure_regains,7
clearances,0
errors,0
aerials_won,1
aerials_lost,2
ball_recoveries,10
pens_conceded,0
fouls,1
cards_yellow_red,0
