position,LW
minutes,1914.0
passes_completed,637.0
passes,961.0
dribbles_completed,60.0
dribbles,83.0
passes_completed_short,319.0
passes_short,402.0
passes_completed_medium,222.0
passes_medium,298.0
passes_completed_long,79.0
passes_long,207.0
passes_total_distance,11337.0
passes_free_kicks,23.0
through_balls,1.0
passes_pressure,198.0
passes_switches,61.0
crosses,93.0
corner_kicks,71.0
passes_intercepted,20.0
passes_blocked,49.0
dispossessed,40.0
goals,5.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,55.0
shots_on_target,15.0
sca,74.0
gca,2.0
xg,5.6
crosses_into_penalty_area,17.0
passes_into_final_third,38.0
passes_into_penalty_area,33.0
progressive_passes,62.0
carry_progressive_distance,3667.0
assisted_shots,44.0
fouled,34.0
pens_won,0.0
tackles,19.0
interceptions,15.0
blocks,29.0
tackles_won,12.0
dribble_tackles,6.0
dribbles_vs,18.0
pressures,357.0
pressure_regains,102.0
clearances,8.0
errors,0.0
aerials_won,14.0
aerials_lost,7.0
ball_recoveries,155.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
