position,DM
minutes,1237.0
passes_completed,745.0
passes,889.0
dribbles_completed,11.0
dribbles,14.0
passes_completed_short,297.0
passes_short,330.0
passes_completed_medium,367.0
passes_medium,410.0
passes_completed_long,67.0
passes_long,123.0
passes_total_distance,13479.0
passes_free_kicks,43.0
through_balls,2.0
passes_pressure,104.0
passes_switches,18.0
crosses,9.0
corner_kicks,14.0
passes_intercepted,21.0
passes_blocked,11.0
dispossessed,5.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,3.0
sca,22.0
gca,0.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,98.0
passes_into_penalty_area,9.0
progressive_passes,85.0
carry_progressive_distance,1597.0
assisted_shots,12.0
fouled,11.0
pens_won,0.0
tackles,45.0
interceptions,17.0
blocks,29.0
tackles_won,22.0
dribble_tackles,13.0
dribbles_vs,51.0
pressures,243.0
pressure_regains,72.0
clearances,44.0
errors,0.0
aerials_won,20.0
aerials_lost,20.0
ball_recoveries,186.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
