position,DM
minutes,270.0
passes_completed,175.0
passes,211.0
dribbles_completed,2.0
dribbles,5.0
passes_completed_short,68.0
passes_short,80.0
passes_completed_medium,66.0
passes_medium,72.0
passes_completed_long,40.0
passes_long,56.0
passes_total_distance,3763.0
passes_free_kicks,7.0
through_balls,2.0
passes_pressure,58.0
passes_switches,15.0
crosses,5.0
corner_kicks,13.0
passes_intercepted,3.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,18.0
gca,3.0
xg,0.30000000000000004
crosses_into_penalty_area,1.0
passes_into_final_third,26.0
passes_into_penalty_area,7.0
progressive_passes,29.0
carry_progressive_distance,594.0
assisted_shots,10.0
fouled,5.0
pens_won,0.0
tackles,13.0
interceptions,3.0
blocks,11.0
tackles_won,12.0
dribble_tackles,5.0
dribbles_vs,12.0
pressures,77.0
pressure_regains,26.0
clearances,5.0
errors,0.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
