position,RB
minutes,738.0
passes_completed,340.0
passes,495.0
dribbles_completed,16.0
dribbles,24.0
passes_completed_short,166.0
passes_short,215.0
passes_completed_medium,126.0
passes_medium,171.0
passes_completed_long,40.0
passes_long,85.0
passes_total_distance,5845.0
passes_free_kicks,9.0
through_balls,1.0
passes_pressure,82.0
passes_switches,11.0
crosses,23.0
corner_kicks,0.0
passes_intercepted,17.0
passes_blocked,26.0
dispossessed,12.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,3.0
sca,19.0
gca,2.0
xg,0.4
crosses_into_penalty_area,7.0
passes_into_final_third,31.0
passes_into_penalty_area,16.0
progressive_passes,50.0
carry_progressive_distance,1181.0
assisted_shots,9.0
fouled,13.0
pens_won,0.0
tackles,12.0
interceptions,7.0
blocks,14.0
tackles_won,4.0
dribble_tackles,4.0
dribbles_vs,12.0
pressures,115.0
pressure_regains,37.0
clearances,12.0
errors,0.0
aerials_won,12.0
aerials_lost,14.0
ball_recoveries,106.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
