position,GK
minutes,2970.0
passes_completed,1015.0
passes,1289.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,241.0
passes_short,242.0
passes_completed_medium,426.0
passes_medium,435.0
passes_completed_long,338.0
passes_long,599.0
passes_total_distance,28202.0
passes_free_kicks,93.0
through_balls,2.0
passes_pressure,98.0
passes_switches,34.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,5.0
gca,2.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,23.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1781.0
assisted_shots,3.0
fouled,7.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,2.0
pressure_regains,1.0
clearances,1.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,205.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
