position,CB
minutes,460.0
passes_completed,214.0
passes,269.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,53.0
passes_short,68.0
passes_completed_medium,110.0
passes_medium,120.0
passes_completed_long,49.0
passes_long,78.0
passes_total_distance,5007.0
passes_free_kicks,10.0
through_balls,0.0
passes_pressure,42.0
passes_switches,12.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,3.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,1.0
gca,1.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,16.0
passes_into_penalty_area,0.0
progressive_passes,24.0
carry_progressive_distance,646.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,7.0
interceptions,5.0
blocks,11.0
tackles_won,6.0
dribble_tackles,4.0
dribbles_vs,8.0
pressures,62.0
pressure_regains,18.0
clearances,18.0
errors,0.0
aerials_won,12.0
aerials_lost,4.0
ball_recoveries,74.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
