position,CM
minutes,1792.0
passes_completed,740.0
passes,959.0
dribbles_completed,25.0
dribbles,29.0
passes_completed_short,302.0
passes_short,354.0
passes_completed_medium,304.0
passes_medium,377.0
passes_completed_long,124.0
passes_long,204.0
passes_total_distance,14517.0
passes_free_kicks,35.0
through_balls,2.0
passes_pressure,110.0
passes_switches,34.0
crosses,14.0
corner_kicks,19.0
passes_intercepted,11.0
passes_blocked,20.0
dispossessed,10.0
goals,3.0
assists,0.0
pens_made,3.0
pens_att,3.0
shots_total,18.0
shots_on_target,4.0
sca,44.0
gca,3.0
xg,3.1
crosses_into_penalty_area,1.0
passes_into_final_third,72.0
passes_into_penalty_area,10.0
progressive_passes,72.0
carry_progressive_distance,1949.0
assisted_shots,15.0
fouled,16.0
pens_won,0.0
tackles,30.0
interceptions,20.0
blocks,29.0
tackles_won,21.0
dribble_tackles,5.0
dribbles_vs,24.0
pressures,285.0
pressure_regains,79.0
clearances,23.0
errors,0.0
aerials_won,23.0
aerials_lost,15.0
ball_recoveries,253.0
pens_conceded,0.0
fouls,30.0
cards_yellow_red,0.0
