position,LM
minutes,966.0
passes_completed,298.0
passes,493.0
dribbles_completed,19.0
dribbles,24.0
passes_completed_short,108.0
passes_short,151.0
passes_completed_medium,145.0
passes_medium,214.0
passes_completed_long,43.0
passes_long,109.0
passes_total_distance,6061.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,61.0
passes_switches,18.0
crosses,49.0
corner_kicks,16.0
passes_intercepted,16.0
passes_blocked,27.0
dispossessed,16.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,5.0
sca,20.0
gca,3.0
xg,2.1
crosses_into_penalty_area,11.0
passes_into_final_third,28.0
passes_into_penalty_area,19.0
progressive_passes,46.0
carry_progressive_distance,1837.0
assisted_shots,13.0
fouled,15.0
pens_won,0.0
tackles,25.0
interceptions,10.0
blocks,44.0
tackles_won,14.0
dribble_tackles,10.0
dribbles_vs,22.0
pressures,191.0
pressure_regains,66.0
clearances,25.0
errors,0.0
aerials_won,7.0
aerials_lost,10.0
ball_recoveries,108.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
