position,AM
minutes,210.0
passes_completed,46.0
passes,70.0
dribbles_completed,4.0
dribbles,8.0
passes_completed_short,24.0
passes_short,33.0
passes_completed_medium,19.0
passes_medium,25.0
passes_completed_long,2.0
passes_long,9.0
passes_total_distance,732.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,6.0
passes_switches,1.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,2.0
dispossessed,6.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,3.0
sca,7.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,6.0
passes_into_penalty_area,1.0
progressive_passes,7.0
carry_progressive_distance,554.0
assisted_shots,5.0
fouled,9.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,1.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,25.0
pressure_regains,7.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
