position,WB
minutes,1112.0
passes_completed,484.0
passes,640.0
dribbles_completed,18.0
dribbles,37.0
passes_completed_short,241.0
passes_short,281.0
passes_completed_medium,186.0
passes_medium,240.0
passes_completed_long,54.0
passes_long,94.0
passes_total_distance,8397.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,122.0
passes_switches,9.0
crosses,48.0
corner_kicks,1.0
passes_intercepted,23.0
passes_blocked,34.0
dispossessed,19.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,16.0
shots_on_target,5.0
sca,42.0
gca,5.0
xg,1.4
crosses_into_penalty_area,7.0
passes_into_final_third,29.0
passes_into_penalty_area,14.0
progressive_passes,52.0
carry_progressive_distance,2625.0
assisted_shots,24.0
fouled,7.0
pens_won,1.0
tackles,14.0
interceptions,12.0
blocks,17.0
tackles_won,9.0
dribble_tackles,4.0
dribbles_vs,10.0
pressures,145.0
pressure_regains,36.0
clearances,13.0
errors,0.0
aerials_won,1.0
aerials_lost,7.0
ball_recoveries,101.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
