position,RB
minutes,2454.0
passes_completed,1169.0
passes,1431.0
dribbles_completed,14.0
dribbles,18.0
passes_completed_short,613.0
passes_short,699.0
passes_completed_medium,470.0
passes_medium,572.0
passes_completed_long,71.0
passes_long,114.0
passes_total_distance,18324.0
passes_free_kicks,13.0
through_balls,2.0
passes_pressure,220.0
passes_switches,10.0
crosses,32.0
corner_kicks,1.0
passes_intercepted,21.0
passes_blocked,48.0
dispossessed,16.0
goals,3.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,26.0
shots_on_target,12.0
sca,38.0
gca,7.0
xg,3.700000000000001
crosses_into_penalty_area,7.0
passes_into_final_third,68.0
passes_into_penalty_area,26.0
progressive_passes,120.0
carry_progressive_distance,2346.0
assisted_shots,20.0
fouled,29.0
pens_won,1.0
tackles,50.0
interceptions,45.0
blocks,49.0
tackles_won,33.0
dribble_tackles,22.0
dribbles_vs,53.0
pressures,399.0
pressure_regains,133.0
clearances,74.0
errors,1.0
aerials_won,62.0
aerials_lost,40.0
ball_recoveries,239.0
pens_conceded,0.0
fouls,30.0
cards_yellow_red,0.0
