position,RB
minutes,90
passes_completed,20
passes,33
dribbles_completed,0
dribbles,0
passes_completed_short,6
passes_short,7
passes_completed_medium,10
passes_medium,18
passes_completed_long,4
passes_long,8
passes_total_distance,441
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,0
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,56
assisted_shots,0
fouled,1
pens_won,0
tackles,2
interceptions,0
blocks,2
tackles_won,1
dribble_tackles,0
dribbles_vs,0
pressures,16
pressure_regains,7
clearances,3
errors,0
aerials_won,4
aerials_lost,0
ball_recoveries,14
pens_conceded,0
fouls,1
cards_yellow_red,0
