position,DM
minutes,2075.0
passes_completed,902.0
passes,1195.0
dribbles_completed,15.0
dribbles,15.0
passes_completed_short,359.0
passes_short,415.0
passes_completed_medium,381.0
passes_medium,455.0
passes_completed_long,148.0
passes_long,290.0
passes_total_distance,17416.0
passes_free_kicks,83.0
through_balls,2.0
passes_pressure,178.0
passes_switches,52.0
crosses,20.0
corner_kicks,79.0
passes_intercepted,13.0
passes_blocked,25.0
dispossessed,17.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,1.0
sca,65.0
gca,2.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,75.0
passes_into_penalty_area,11.0
progressive_passes,94.0
carry_progressive_distance,1684.0
assisted_shots,38.0
fouled,37.0
pens_won,0.0
tackles,57.0
interceptions,21.0
blocks,37.0
tackles_won,31.0
dribble_tackles,20.0
dribbles_vs,54.0
pressures,328.0
pressure_regains,84.0
clearances,73.0
errors,1.0
aerials_won,26.0
aerials_lost,23.0
ball_recoveries,327.0
pens_conceded,0.0
fouls,45.0
cards_yellow_red,0.0
