position,LM
minutes,616.0
passes_completed,280.0
passes,397.0
dribbles_completed,5.0
dribbles,12.0
passes_completed_short,112.0
passes_short,139.0
passes_completed_medium,127.0
passes_medium,164.0
passes_completed_long,37.0
passes_long,85.0
passes_total_distance,5232.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,60.0
passes_switches,8.0
crosses,18.0
corner_kicks,5.0
passes_intercepted,11.0
passes_blocked,7.0
dispossessed,11.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,3.0
sca,24.0
gca,2.0
xg,0.30000000000000004
crosses_into_penalty_area,6.0
passes_into_final_third,25.0
passes_into_penalty_area,16.0
progressive_passes,44.0
carry_progressive_distance,1009.0
assisted_shots,16.0
fouled,7.0
pens_won,0.0
tackles,17.0
interceptions,7.0
blocks,19.0
tackles_won,8.0
dribble_tackles,6.0
dribbles_vs,15.0
pressures,107.0
pressure_regains,30.0
clearances,24.0
errors,1.0
aerials_won,13.0
aerials_lost,15.0
ball_recoveries,83.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
