position,GK
minutes,2970.0
passes_completed,825.0
passes,1268.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,61.0
passes_short,62.0
passes_completed_medium,324.0
passes_medium,330.0
passes_completed_long,439.0
passes_long,875.0
passes_total_distance,30213.0
passes_free_kicks,87.0
through_balls,1.0
passes_pressure,131.0
passes_switches,45.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,0.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,6.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,15.0
passes_into_penalty_area,1.0
progressive_passes,0.0
carry_progressive_distance,2035.0
assisted_shots,2.0
fouled,2.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,1.0
pressure_regains,1.0
clearances,3.0
errors,2.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,181.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
