position,RM
minutes,300.0
passes_completed,105.0
passes,124.0
dribbles_completed,5.0
dribbles,8.0
passes_completed_short,46.0
passes_short,50.0
passes_completed_medium,41.0
passes_medium,48.0
passes_completed_long,17.0
passes_long,22.0
passes_total_distance,2039.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,21.0
passes_switches,2.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,5.0
dispossessed,3.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,11.0
gca,2.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,11.0
passes_into_penalty_area,0.0
progressive_passes,10.0
carry_progressive_distance,458.0
assisted_shots,4.0
fouled,5.0
pens_won,2.0
tackles,3.0
interceptions,3.0
blocks,4.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,45.0
pressure_regains,7.0
clearances,4.0
errors,0.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,18.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
