position,AM
minutes,90
passes_completed,35
passes,56
dribbles_completed,1
dribbles,1
passes_completed_short,18
passes_short,21
passes_completed_medium,13
passes_medium,18
passes_completed_long,3
passes_long,11
passes_total_distance,604
passes_free_kicks,1
through_balls,0
passes_pressure,1
passes_switches,5
crosses,3
corner_kicks,6
passes_intercepted,3
passes_blocked,6
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,1
shots_total,0
shots_on_target,0
sca,5
gca,0
xg,0.8
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,268
assisted_shots,3
fouled,1
pens_won,0
tackles,4
interceptions,0
blocks,0
tackles_won,3
dribble_tackles,0
dribbles_vs,0
pressures,26
pressure_regains,5
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
