position,DM
minutes,289.0
passes_completed,108.0
passes,133.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,46.0
passes_short,51.0
passes_completed_medium,48.0
passes_medium,57.0
passes_completed_long,13.0
passes_long,20.0
passes_total_distance,2037.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,4.0
passes_switches,3.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,8.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,2.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,10.0
passes_into_penalty_area,2.0
progressive_passes,9.0
carry_progressive_distance,185.0
assisted_shots,1.0
fouled,1.0
pens_won,0.0
tackles,6.0
interceptions,3.0
blocks,6.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,3.0
pressures,32.0
pressure_regains,12.0
clearances,10.0
errors,0.0
aerials_won,2.0
aerials_lost,0.0
ball_recoveries,32.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
