position,LB
minutes,1473.0
passes_completed,775.0
passes,1036.0
dribbles_completed,21.0
dribbles,30.0
passes_completed_short,366.0
passes_short,431.0
passes_completed_medium,331.0
passes_medium,405.0
passes_completed_long,73.0
passes_long,180.0
passes_total_distance,13544.0
passes_free_kicks,21.0
through_balls,1.0
passes_pressure,165.0
passes_switches,21.0
crosses,49.0
corner_kicks,19.0
passes_intercepted,19.0
passes_blocked,23.0
dispossessed,22.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,4.0
sca,32.0
gca,2.0
xg,0.4
crosses_into_penalty_area,12.0
passes_into_final_third,50.0
passes_into_penalty_area,26.0
progressive_passes,71.0
carry_progressive_distance,2359.0
assisted_shots,19.0
fouled,7.0
pens_won,0.0
tackles,28.0
interceptions,17.0
blocks,50.0
tackles_won,22.0
dribble_tackles,12.0
dribbles_vs,27.0
pressures,255.0
pressure_regains,82.0
clearances,33.0
errors,0.0
aerials_won,6.0
aerials_lost,11.0
ball_recoveries,173.0
pens_conceded,0.0
fouls,11.0
cards_yellow_red,0.0
