position,AM
minutes,2316.0
passes_completed,849.0
passes,1060.0
dribbles_completed,31.0
dribbles,61.0
passes_completed_short,463.0
passes_short,538.0
passes_completed_medium,274.0
passes_medium,343.0
passes_completed_long,80.0
passes_long,118.0
passes_total_distance,13195.0
passes_free_kicks,34.0
through_balls,5.0
passes_pressure,157.0
passes_switches,20.0
crosses,40.0
corner_kicks,6.0
passes_intercepted,23.0
passes_blocked,38.0
dispossessed,40.0
goals,17.0
assists,8.0
pens_made,3.0
pens_att,3.0
shots_total,67.0
shots_on_target,31.0
sca,87.0
gca,19.0
xg,13.9
crosses_into_penalty_area,5.0
passes_into_final_third,69.0
passes_into_penalty_area,40.0
progressive_passes,92.0
carry_progressive_distance,3373.0
assisted_shots,37.0
fouled,32.0
pens_won,1.0
tackles,38.0
interceptions,12.0
blocks,29.0
tackles_won,29.0
dribble_tackles,6.0
dribbles_vs,36.0
pressures,618.0
pressure_regains,155.0
clearances,29.0
errors,1.0
aerials_won,11.0
aerials_lost,16.0
ball_recoveries,136.0
pens_conceded,1.0
fouls,34.0
cards_yellow_red,0.0
