position,CB
minutes,1293.0
passes_completed,602.0
passes,728.0
dribbles_completed,10.0
dribbles,12.0
passes_completed_short,212.0
passes_short,236.0
passes_completed_medium,292.0
passes_medium,334.0
passes_completed_long,91.0
passes_long,141.0
passes_total_distance,12234.0
passes_free_kicks,22.0
through_balls,1.0
passes_pressure,83.0
passes_switches,18.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,14.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,1.0
sca,9.0
gca,1.0
xg,0.6
crosses_into_penalty_area,0.0
passes_into_final_third,52.0
passes_into_penalty_area,4.0
progressive_passes,52.0
carry_progressive_distance,2000.0
assisted_shots,1.0
fouled,4.0
pens_won,0.0
tackles,30.0
interceptions,22.0
blocks,26.0
tackles_won,17.0
dribble_tackles,9.0
dribbles_vs,12.0
pressures,126.0
pressure_regains,56.0
clearances,60.0
errors,1.0
aerials_won,30.0
aerials_lost,7.0
ball_recoveries,208.0
pens_conceded,2.0
fouls,17.0
cards_yellow_red,0.0
