position,AM
minutes,238.0
passes_completed,77.0
passes,112.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,34.0
passes_short,39.0
passes_completed_medium,29.0
passes_medium,43.0
passes_completed_long,13.0
passes_long,22.0
passes_total_distance,1479.0
passes_free_kicks,4.0
through_balls,1.0
passes_pressure,20.0
passes_switches,3.0
crosses,6.0
corner_kicks,4.0
passes_intercepted,2.0
passes_blocked,5.0
dispossessed,6.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,12.0
gca,2.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,12.0
passes_into_penalty_area,7.0
progressive_passes,15.0
carry_progressive_distance,171.0
assisted_shots,8.0
fouled,2.0
pens_won,0.0
tackles,5.0
interceptions,1.0
blocks,13.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,6.0
pressures,44.0
pressure_regains,15.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,10.0
ball_recoveries,39.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
