position,LB
minutes,2537.0
passes_completed,1178.0
passes,1547.0
dribbles_completed,51.0
dribbles,100.0
passes_completed_short,541.0
passes_short,639.0
passes_completed_medium,491.0
passes_medium,617.0
passes_completed_long,139.0
passes_long,235.0
passes_total_distance,21161.0
passes_free_kicks,7.0
through_balls,1.0
passes_pressure,243.0
passes_switches,30.0
crosses,122.0
corner_kicks,1.0
passes_intercepted,38.0
passes_blocked,78.0
dispossessed,39.0
goals,1.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,29.0
shots_on_target,8.0
sca,107.0
gca,12.0
xg,2.2
crosses_into_penalty_area,29.0
passes_into_final_third,64.0
passes_into_penalty_area,53.0
progressive_passes,127.0
carry_progressive_distance,6316.0
assisted_shots,60.0
fouled,23.0
pens_won,2.0
tackles,40.0
interceptions,28.0
blocks,38.0
tackles_won,25.0
dribble_tackles,12.0
dribbles_vs,28.0
pressures,342.0
pressure_regains,101.0
clearances,33.0
errors,0.0
aerials_won,4.0
aerials_lost,13.0
ball_recoveries,234.0
pens_conceded,0.0
fouls,30.0
cards_yellow_red,0.0
