position,RB
minutes,592.0
passes_completed,181.0
passes,258.0
dribbles_completed,12.0
dribbles,16.0
passes_completed_short,58.0
passes_short,73.0
passes_completed_medium,97.0
passes_medium,126.0
passes_completed_long,23.0
passes_long,47.0
passes_total_distance,3633.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,50.0
passes_switches,9.0
crosses,15.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,10.0
dispossessed,7.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,1.0
sca,8.0
gca,1.0
xg,0.0
crosses_into_penalty_area,3.0
passes_into_final_third,12.0
passes_into_penalty_area,5.0
progressive_passes,14.0
carry_progressive_distance,1039.0
assisted_shots,2.0
fouled,8.0
pens_won,0.0
tackles,10.0
interceptions,11.0
blocks,12.0
tackles_won,7.0
dribble_tackles,2.0
dribbles_vs,7.0
pressures,89.0
pressure_regains,22.0
clearances,19.0
errors,0.0
aerials_won,9.0
aerials_lost,5.0
ball_recoveries,62.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,1.0
