position,RB
minutes,1350.0
passes_completed,616.0
passes,826.0
dribbles_completed,19.0
dribbles,37.0
passes_completed_short,252.0
passes_short,296.0
passes_completed_medium,279.0
passes_medium,339.0
passes_completed_long,79.0
passes_long,170.0
passes_total_distance,11583.0
passes_free_kicks,39.0
through_balls,0.0
passes_pressure,124.0
passes_switches,27.0
crosses,37.0
corner_kicks,32.0
passes_intercepted,22.0
passes_blocked,21.0
dispossessed,12.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,5.0
sca,38.0
gca,2.0
xg,0.7
crosses_into_penalty_area,5.0
passes_into_final_third,35.0
passes_into_penalty_area,10.0
progressive_passes,57.0
carry_progressive_distance,1943.0
assisted_shots,26.0
fouled,12.0
pens_won,0.0
tackles,23.0
interceptions,24.0
blocks,33.0
tackles_won,12.0
dribble_tackles,9.0
dribbles_vs,30.0
pressures,229.0
pressure_regains,55.0
clearances,25.0
errors,0.0
aerials_won,7.0
aerials_lost,18.0
ball_recoveries,140.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
