position,AM
minutes,73
passes_completed,20
passes,33
dribbles_completed,3
dribbles,3
passes_completed_short,13
passes_short,20
passes_completed_medium,6
passes_medium,7
passes_completed_long,1
passes_long,5
passes_total_distance,293
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,2
crosses,2
corner_kicks,0
passes_intercepted,3
passes_blocked,2
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,2
progressive_passes,4
carry_progressive_distance,75
assisted_shots,2
fouled,1
pens_won,0
tackles,1
interceptions,1
blocks,2
tackles_won,1
dribble_tackles,0
dribbles_vs,3
pressures,11
pressure_regains,4
clearances,1
errors,0
aerials_won,1
aerials_lost,4
ball_recoveries,13
pens_conceded,0
fouls,2
cards_yellow_red,0
