position,GK
minutes,2880.0
passes_completed,1062.0
passes,1364.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,117.0
passes_short,118.0
passes_completed_medium,528.0
passes_medium,532.0
passes_completed_long,414.0
passes_long,708.0
passes_total_distance,31752.0
passes_free_kicks,84.0
through_balls,0.0
passes_pressure,108.0
passes_switches,45.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,10.0
passes_blocked,5.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,2.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,14.0
passes_into_penalty_area,1.0
progressive_passes,2.0
carry_progressive_distance,2250.0
assisted_shots,1.0
fouled,3.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,0.0
pressure_regains,0.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,162.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
