position,RW
minutes,1511.0
passes_completed,749.0
passes,919.0
dribbles_completed,76.0
dribbles,124.0
passes_completed_short,436.0
passes_short,490.0
passes_completed_medium,255.0
passes_medium,309.0
passes_completed_long,42.0
passes_long,83.0
passes_total_distance,11270.0
passes_free_kicks,9.0
through_balls,1.0
passes_pressure,138.0
passes_switches,20.0
crosses,39.0
corner_kicks,42.0
passes_intercepted,21.0
passes_blocked,24.0
dispossessed,39.0
goals,9.0
assists,6.0
pens_made,0.0
pens_att,0.0
shots_total,21.0
shots_on_target,12.0
sca,78.0
gca,17.0
xg,3.2
crosses_into_penalty_area,6.0
passes_into_final_third,38.0
passes_into_penalty_area,49.0
progressive_passes,85.0
carry_progressive_distance,4283.0
assisted_shots,36.0
fouled,21.0
pens_won,0.0
tackles,10.0
interceptions,9.0
blocks,15.0
tackles_won,10.0
dribble_tackles,3.0
dribbles_vs,22.0
pressures,335.0
pressure_regains,84.0
clearances,5.0
errors,0.0
aerials_won,0.0
aerials_lost,7.0
ball_recoveries,124.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
