position,GK
minutes,2295.0
passes_completed,919.0
passes,1191.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,53.0
passes_short,54.0
passes_completed_medium,470.0
passes_medium,472.0
passes_completed_long,396.0
passes_long,665.0
passes_total_distance,30360.0
passes_free_kicks,57.0
through_balls,0.0
passes_pressure,115.0
passes_switches,43.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,5.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,2.0
gca,1.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,12.0
passes_into_penalty_area,0.0
progressive_passes,2.0
carry_progressive_distance,1602.0
assisted_shots,0.0
fouled,2.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,2.0
pressure_regains,0.0
clearances,1.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,142.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
