position,WB
minutes,79
passes_completed,31
passes,46
dribbles_completed,1
dribbles,2
passes_completed_short,10
passes_short,16
passes_completed_medium,17
passes_medium,22
passes_completed_long,4
passes_long,7
passes_total_distance,597
passes_free_kicks,0
through_balls,0
passes_pressure,6
passes_switches,0
crosses,3
corner_kicks,0
passes_intercepted,2
passes_blocked,2
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,2
gca,1
xg,0.0
crosses_into_penalty_area,2
passes_into_final_third,1
passes_into_penalty_area,3
progressive_passes,2
carry_progressive_distance,56
assisted_shots,1
fouled,2
pens_won,0
tackles,2
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,1
dribbles_vs,1
pressures,6
pressure_regains,1
clearances,2
errors,0
aerials_won,1
aerials_lost,3
ball_recoveries,9
pens_conceded,0
fouls,0
cards_yellow_red,0
