position,RM
minutes,840.0
passes_completed,170.0
passes,247.0
dribbles_completed,22.0
dribbles,50.0
passes_completed_short,70.0
passes_short,89.0
passes_completed_medium,79.0
passes_medium,108.0
passes_completed_long,20.0
passes_long,35.0
passes_total_distance,3258.0
passes_free_kicks,1.0
through_balls,2.0
passes_pressure,43.0
passes_switches,13.0
crosses,20.0
corner_kicks,1.0
passes_intercepted,7.0
passes_blocked,18.0
dispossessed,26.0
goals,6.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,26.0
shots_on_target,12.0
sca,31.0
gca,10.0
xg,3.6
crosses_into_penalty_area,6.0
passes_into_final_third,14.0
passes_into_penalty_area,14.0
progressive_passes,34.0
carry_progressive_distance,1559.0
assisted_shots,13.0
fouled,10.0
pens_won,0.0
tackles,19.0
interceptions,6.0
blocks,14.0
tackles_won,14.0
dribble_tackles,3.0
dribbles_vs,23.0
pressures,235.0
pressure_regains,51.0
clearances,4.0
errors,0.0
aerials_won,1.0
aerials_lost,4.0
ball_recoveries,70.0
pens_conceded,1.0
fouls,16.0
cards_yellow_red,0.0
