position,CM
minutes,721.0
passes_completed,416.0
passes,516.0
dribbles_completed,11.0
dribbles,14.0
passes_completed_short,208.0
passes_short,249.0
passes_completed_medium,162.0
passes_medium,193.0
passes_completed_long,40.0
passes_long,56.0
passes_total_distance,6997.0
passes_free_kicks,14.0
through_balls,4.0
passes_pressure,89.0
passes_switches,6.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,14.0
dispossessed,9.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,13.0
gca,4.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,49.0
passes_into_penalty_area,4.0
progressive_passes,52.0
carry_progressive_distance,1474.0
assisted_shots,5.0
fouled,11.0
pens_won,0.0
tackles,27.0
interceptions,11.0
blocks,13.0
tackles_won,21.0
dribble_tackles,11.0
dribbles_vs,22.0
pressures,210.0
pressure_regains,81.0
clearances,11.0
errors,0.0
aerials_won,16.0
aerials_lost,13.0
ball_recoveries,127.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
