position,FW
minutes,1723.0
passes_completed,254.0
passes,427.0
dribbles_completed,19.0
dribbles,43.0
passes_completed_short,156.0
passes_short,221.0
passes_completed_medium,72.0
passes_medium,143.0
passes_completed_long,15.0
passes_long,31.0
passes_total_distance,3572.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,116.0
passes_switches,4.0
crosses,17.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,15.0
dispossessed,42.0
goals,6.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,60.0
shots_on_target,21.0
sca,45.0
gca,3.0
xg,6.6000000000000005
crosses_into_penalty_area,4.0
passes_into_final_third,21.0
passes_into_penalty_area,6.0
progressive_passes,25.0
carry_progressive_distance,1312.0
assisted_shots,24.0
fouled,27.0
pens_won,0.0
tackles,18.0
interceptions,4.0
blocks,23.0
tackles_won,11.0
dribble_tackles,3.0
dribbles_vs,19.0
pressures,369.0
pressure_regains,73.0
clearances,46.0
errors,0.0
aerials_won,91.0
aerials_lost,86.0
ball_recoveries,114.0
pens_conceded,0.0
fouls,36.0
cards_yellow_red,0.0
