position,CB
minutes,2789.0
passes_completed,1259.0
passes,1524.0
dribbles_completed,6.0
dribbles,9.0
passes_completed_short,302.0
passes_short,349.0
passes_completed_medium,641.0
passes_medium,714.0
passes_completed_long,307.0
passes_long,426.0
passes_total_distance,29022.0
passes_free_kicks,42.0
through_balls,1.0
passes_pressure,174.0
passes_switches,50.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,31.0
dispossessed,4.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,3.0
sca,22.0
gca,2.0
xg,1.5000000000000002
crosses_into_penalty_area,0.0
passes_into_final_third,65.0
passes_into_penalty_area,5.0
progressive_passes,74.0
carry_progressive_distance,2646.0
assisted_shots,7.0
fouled,19.0
pens_won,0.0
tackles,51.0
interceptions,25.0
blocks,58.0
tackles_won,29.0
dribble_tackles,16.0
dribbles_vs,37.0
pressures,283.0
pressure_regains,98.0
clearances,144.0
errors,2.0
aerials_won,44.0
aerials_lost,22.0
ball_recoveries,356.0
pens_conceded,1.0
fouls,36.0
cards_yellow_red,0.0
