position,RW
minutes,90
passes_completed,15
passes,28
dribbles_completed,2
dribbles,3
passes_completed_short,9
passes_short,13
passes_completed_medium,6
passes_medium,11
passes_completed_long,0
passes_long,1
passes_total_distance,218
passes_free_kicks,2
through_balls,0
passes_pressure,9
passes_switches,0
crosses,2
corner_kicks,0
passes_intercepted,3
passes_blocked,2
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,1
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,1
progressive_passes,1
carry_progressive_distance,25
assisted_shots,1
fouled,4
pens_won,0
tackles,0
interceptions,1
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,5
pressures,26
pressure_regains,6
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,0
cards_yellow_red,0
