position,LB
minutes,1924.0
passes_completed,837.0
passes,1145.0
dribbles_completed,12.0
dribbles,18.0
passes_completed_short,343.0
passes_short,375.0
passes_completed_medium,371.0
passes_medium,452.0
passes_completed_long,120.0
passes_long,288.0
passes_total_distance,16528.0
passes_free_kicks,38.0
through_balls,0.0
passes_pressure,188.0
passes_switches,44.0
crosses,89.0
corner_kicks,46.0
passes_intercepted,15.0
passes_blocked,31.0
dispossessed,15.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,2.0
sca,44.0
gca,4.0
xg,0.7000000000000001
crosses_into_penalty_area,11.0
passes_into_final_third,68.0
passes_into_penalty_area,18.0
progressive_passes,79.0
carry_progressive_distance,2614.0
assisted_shots,32.0
fouled,23.0
pens_won,0.0
tackles,31.0
interceptions,12.0
blocks,36.0
tackles_won,18.0
dribble_tackles,10.0
dribbles_vs,24.0
pressures,252.0
pressure_regains,71.0
clearances,48.0
errors,0.0
aerials_won,5.0
aerials_lost,14.0
ball_recoveries,183.0
pens_conceded,0.0
fouls,25.0
cards_yellow_red,0.0
