position,CB
minutes,1775.0
passes_completed,1552.0
passes,1733.0
dribbles_completed,6.0
dribbles,8.0
passes_completed_short,369.0
passes_short,395.0
passes_completed_medium,904.0
passes_medium,948.0
passes_completed_long,277.0
passes_long,377.0
passes_total_distance,34258.0
passes_free_kicks,20.0
through_balls,8.0
passes_pressure,259.0
passes_switches,49.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,14.0
passes_blocked,11.0
dispossessed,1.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,6.0
sca,22.0
gca,1.0
xg,2.2
crosses_into_penalty_area,0.0
passes_into_final_third,138.0
passes_into_penalty_area,11.0
progressive_passes,133.0
carry_progressive_distance,4700.0
assisted_shots,11.0
fouled,9.0
pens_won,0.0
tackles,23.0
interceptions,27.0
blocks,21.0
tackles_won,13.0
dribble_tackles,11.0
dribbles_vs,28.0
pressures,115.0
pressure_regains,43.0
clearances,68.0
errors,0.0
aerials_won,62.0
aerials_lost,24.0
ball_recoveries,245.0
pens_conceded,1.0
fouls,10.0
cards_yellow_red,0.0
