position,CB
minutes,505.0
passes_completed,233.0
passes,287.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,42.0
passes_short,49.0
passes_completed_medium,128.0
passes_medium,144.0
passes_completed_long,63.0
passes_long,91.0
passes_total_distance,5830.0
passes_free_kicks,3.0
through_balls,1.0
passes_pressure,41.0
passes_switches,18.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,3.0
dispossessed,0.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,3.0
gca,1.0
xg,0.5
crosses_into_penalty_area,0.0
passes_into_final_third,14.0
passes_into_penalty_area,1.0
progressive_passes,15.0
carry_progressive_distance,531.0
assisted_shots,1.0
fouled,2.0
pens_won,0.0
tackles,9.0
interceptions,4.0
blocks,15.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,7.0
pressures,58.0
pressure_regains,16.0
clearances,55.0
errors,0.0
aerials_won,13.0
aerials_lost,5.0
ball_recoveries,49.0
pens_conceded,1.0
fouls,4.0
cards_yellow_red,0.0
