position,AM
minutes,1119.0
passes_completed,450.0
passes,610.0
dribbles_completed,14.0
dribbles,17.0
passes_completed_short,225.0
passes_short,288.0
passes_completed_medium,173.0
passes_medium,227.0
passes_completed_long,42.0
passes_long,65.0
passes_total_distance,7533.0
passes_free_kicks,2.0
through_balls,1.0
passes_pressure,101.0
passes_switches,11.0
crosses,31.0
corner_kicks,3.0
passes_intercepted,19.0
passes_blocked,25.0
dispossessed,13.0
goals,1.0
assists,4.0
pens_made,0.0
pens_att,0.0
shots_total,31.0
shots_on_target,15.0
sca,54.0
gca,8.0
xg,4.5
crosses_into_penalty_area,5.0
passes_into_final_third,35.0
passes_into_penalty_area,26.0
progressive_passes,47.0
carry_progressive_distance,1384.0
assisted_shots,32.0
fouled,12.0
pens_won,0.0
tackles,18.0
interceptions,4.0
blocks,13.0
tackles_won,11.0
dribble_tackles,5.0
dribbles_vs,21.0
pressures,292.0
pressure_regains,96.0
clearances,4.0
errors,0.0
aerials_won,13.0
aerials_lost,21.0
ball_recoveries,87.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,0.0
