position,RM
minutes,443.0
passes_completed,151.0
passes,222.0
dribbles_completed,4.0
dribbles,8.0
passes_completed_short,79.0
passes_short,100.0
passes_completed_medium,52.0
passes_medium,75.0
passes_completed_long,17.0
passes_long,39.0
passes_total_distance,2559.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,36.0
passes_switches,4.0
crosses,8.0
corner_kicks,2.0
passes_intercepted,5.0
passes_blocked,7.0
dispossessed,8.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,2.0
sca,11.0
gca,0.0
xg,0.9000000000000001
crosses_into_penalty_area,1.0
passes_into_final_third,18.0
passes_into_penalty_area,7.0
progressive_passes,27.0
carry_progressive_distance,512.0
assisted_shots,3.0
fouled,5.0
pens_won,0.0
tackles,12.0
interceptions,1.0
blocks,5.0
tackles_won,7.0
dribble_tackles,6.0
dribbles_vs,17.0
pressures,91.0
pressure_regains,28.0
clearances,3.0
errors,0.0
aerials_won,0.0
aerials_lost,3.0
ball_recoveries,45.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
