position,CB
minutes,1580.0
passes_completed,655.0
passes,867.0
dribbles_completed,11.0
dribbles,19.0
passes_completed_short,205.0
passes_short,231.0
passes_completed_medium,296.0
passes_medium,363.0
passes_completed_long,146.0
passes_long,249.0
passes_total_distance,14461.0
passes_free_kicks,21.0
through_balls,1.0
passes_pressure,109.0
passes_switches,37.0
crosses,15.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,25.0
dispossessed,13.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,2.0
sca,15.0
gca,0.0
xg,0.0
crosses_into_penalty_area,4.0
passes_into_final_third,60.0
passes_into_penalty_area,9.0
progressive_passes,69.0
carry_progressive_distance,1945.0
assisted_shots,7.0
fouled,30.0
pens_won,0.0
tackles,50.0
interceptions,27.0
blocks,31.0
tackles_won,32.0
dribble_tackles,15.0
dribbles_vs,43.0
pressures,202.0
pressure_regains,63.0
clearances,43.0
errors,1.0
aerials_won,5.0
aerials_lost,20.0
ball_recoveries,186.0
pens_conceded,0.0
fouls,13.0
cards_yellow_red,1.0
