position,RM
minutes,434.0
passes_completed,129.0
passes,172.0
dribbles_completed,18.0
dribbles,27.0
passes_completed_short,76.0
passes_short,87.0
passes_completed_medium,35.0
passes_medium,49.0
passes_completed_long,16.0
passes_long,29.0
passes_total_distance,2226.0
passes_free_kicks,3.0
through_balls,2.0
passes_pressure,36.0
passes_switches,12.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,5.0
dispossessed,10.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,5.0
sca,14.0
gca,1.0
xg,1.6
crosses_into_penalty_area,1.0
passes_into_final_third,6.0
passes_into_penalty_area,9.0
progressive_passes,22.0
carry_progressive_distance,1089.0
assisted_shots,6.0
fouled,17.0
pens_won,1.0
tackles,6.0
interceptions,7.0
blocks,4.0
tackles_won,5.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,93.0
pressure_regains,21.0
clearances,5.0
errors,0.0
aerials_won,1.0
aerials_lost,5.0
ball_recoveries,36.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
