position,LM
minutes,90
passes_completed,24
passes,37
dribbles_completed,0
dribbles,1
passes_completed_short,11
passes_short,17
passes_completed_medium,10
passes_medium,17
passes_completed_long,2
passes_long,2
passes_total_distance,413
passes_free_kicks,0
through_balls,0
passes_pressure,14
passes_switches,0
crosses,3
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,4
gca,0
xg,0.2
crosses_into_penalty_area,2
passes_into_final_third,1
passes_into_penalty_area,2
progressive_passes,4
carry_progressive_distance,71
assisted_shots,4
fouled,1
pens_won,0
tackles,2
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,2
pressures,27
pressure_regains,8
clearances,1
errors,0
aerials_won,2
aerials_lost,3
ball_recoveries,12
pens_conceded,0
fouls,1
cards_yellow_red,0
